발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2017,2017092906,30,주간,금,1,1,0,0,0,경남,창녕군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,승용차,1093171,1718206,128.5267353,35.45530667
2017,2017092907,52,주간,금,1,1,0,0,0,경기,안산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,화물차,화물차,941570,1927749,126.8403011,37.34693344
2017,2017092910,10,주간,금,1,1,0,0,0,부산,사하구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1136633,1678170,128.9995914,35.08942152
2017,2017092910,25,주간,금,1,1,0,0,0,강원,평창군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1091707,1960970,128.5395059,37.64363606
2017,2017092911,30,주간,금,1,2,0,1,0,전북,순창군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,승합차,승용차,승용차,967731,1706891,127.1448242,35.35712594
2017,2017092911,40,주간,금,1,1,0,0,0,전북,익산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,이륜차,이륜차,951832,1773888,126.9658847,35.96092241
2017,2017092914,47,주간,금,1,1,0,0,0,경기,이천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,996323,1917518,127.4585346,37.2565437
2017,2017092915,36,주간,금,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,929963,1775805,126.723151,35.97649208
2017,2017092915,45,주간,금,1,2,0,1,0,부산,기장군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,1152037,1703929,129.1725634,35.31937589
2017,2017092916,0,주간,금,1,1,0,0,0,강원,홍천군,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,이륜차,승용차,승용차,1038042,1964833,127.9322365,37.6819678
2017,2017092919,0,야간,금,2,2,0,0,0,전남,해남군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,909253,1605380,126.5122508,34.43827373
2017,2017092919,0,야간,금,1,1,0,0,0,전북,고창군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,924812,1722728,126.6709965,35.49759886
2017,2017092920,0,야간,금,1,1,0,0,0,경기,오산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,959058,1905516,127.0389633,37.14746682
2017,2017092921,26,야간,금,1,2,0,1,0,경북,경산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,1111465,1759985,128.7340733,35.8300363
2017,2017093001,0,야간,토,1,1,0,0,0,충북,충주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,1035633,1882858,127.9001814,36.94344191
2017,2017093004,15,야간,토,1,1,0,0,0,서울,강남구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,이륜차,이륜차,960749,1947669,127.0557725,37.52749152
2017,2017093004,14,야간,토,1,1,0,0,0,광주,서구,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,941242,1684239,126.8549004,35.15167603
2017,2017093006,0,주간,토,1,1,0,0,0,경기,용인시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,991171,1903751,127.4005985,37.13241171
2017,2017093012,35,주간,토,1,1,0,0,0,전남,곡성군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,981242,1698104,127.2937361,35.27823989
2017,2017093013,0,주간,토,1,1,0,0,0,전남,해남군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,923306,1607139,126.6650393,34.45527503
2017,2017093014,2,주간,토,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로부근,이륜차,이륜차,화물차,화물차,976007,1879566,127.2306461,36.91413492
2017,2017093014,10,주간,토,1,1,0,0,0,울산,남구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,지하차도(도로)내,특수차,특수차,승용차,승용차,1168100,1729103,129.3544021,35.54366642
2017,2017093014,3,주간,토,1,7,0,6,0,경북,청도군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승합차,승합차,1125376,1747281,128.8860605,35.71384716
2017,2017093015,45,주간,토,1,1,0,0,0,전남,무안군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,906204,1652215,126.4738775,34.86028985
2017,2017093016,50,주간,토,1,2,1,0,0,전북,고창군,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로부근,화물차,화물차,이륜차,이륜차,923795,1710736,126.6609072,35.38940372
2017,2017093017,10,주간,토,1,1,0,0,0,전북,김제시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,938403,1760406,126.8179534,35.83823287
2017,2017093017,20,주간,토,1,1,0,0,0,부산,사상구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1134250,1682928,128.9734735,35.13270244
2017,2017093018,5,야간,토,1,1,0,0,0,경남,합천군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,승용차,1060759,1730377,128.1704976,35.56755062
2017,2017093018,55,야간,토,1,1,0,0,0,경북,상주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1040587,1827464,127.9528782,36.44388605
2017,2017093019,10,야간,토,1,3,1,1,0,경북,성주군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,보행자,보행자,1077285,1768212,128.356497,35.90749362
2017,2017093019,50,야간,토,1,2,0,0,1,경북,칠곡군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1092505,1790409,128.5277415,36.10626669
2017,2017093020,35,야간,토,1,1,0,0,0,충북,옥천군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,보행자,보행자,1006190,1811734,127.568945,36.30291328
2017,2017093021,19,야간,토,1,2,1,0,0,경기,안산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,승용차,944556,1922833,126.8743798,37.30280678
2017,2017100102,30,야간,일,1,1,0,0,0,부산,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1142059,1683641,129.0593392,35.13796706
2017,2017100103,30,야간,일,1,3,2,0,0,경남,김해시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1135064,1699054,128.9851088,35.27786495
2017,2017100104,20,야간,일,1,1,0,0,0,경남,진주시,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1070526,1694428,128.2751623,35.2427866
2017,2017100107,10,주간,일,1,2,0,1,0,대구,동구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,기타,기타,이륜차,이륜차,승용차,승용차,1101380,1764936,128.6230677,35.87576127
2017,2017100111,40,주간,일,1,3,1,1,0,경기,남양주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,화물차,화물차,971599,1957345,127.1781915,37.61510337
2017,2017100113,35,주간,일,1,1,0,0,0,충남,서천군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,928733,1779179,126.7092055,36.00681991
2017,2017100115,35,주간,일,1,1,0,0,0,전북,군산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,없음,없음,931893,1777173,126.7444392,35.98896154
2017,2017100116,25,주간,일,1,1,0,0,0,경기,김포시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,자전거,자전거,916869,1968616,126.5568191,37.71335956
2017,2017100118,26,야간,일,1,1,0,0,0,충남,천안시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,972342,1867038,127.1899585,36.80110068
2017,2017100119,35,야간,일,1,2,1,0,0,경기,의왕시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,952635,1929044,126.9651412,37.35923661
2017,2017100119,30,야간,일,1,2,1,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,승용차,보행자,보행자,941444,1958563,126.8364266,37.62465469
2017,2017100120,10,야간,일,3,4,1,0,0,충남,논산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,교량위,승용차,승용차,승용차,승용차,957440,1795973,127.0268253,36.15990349
2017,2017100122,35,야간,일,1,1,0,0,0,광주,북구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,947135,1688079,126.91935,35.18662744
2017,2017100200,10,야간,월,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,964675,1792690,127.1074084,36.13059639
2017,2017100204,10,야간,월,1,2,1,0,0,경기,의정부시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,962573,1972870,127.0751237,37.75470909
2017,2017100204,5,야간,월,1,2,1,0,0,경남,거제시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1099682,1655857,128.5909387,34.89256573
2017,2017100204,28,야간,월,1,1,0,0,0,서울,동대문구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,없음,없음,961892,1952689,127.0684474,37.57278641
2017,2017100205,2,야간,월,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승합차,승합차,보행자,보행자,950350,1954550,126.9376194,37.58900965
2017,2017100205,58,야간,월,1,1,0,0,0,경기,안양시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,원동기장치자전거,원동기장치자전거,952998,1931616,126.9690767,37.38243773
2017,2017100209,20,주간,월,1,1,0,0,0,광주,동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,947643,1682295,126.9252964,35.13450119
2017,2017100210,0,주간,월,1,1,0,0,0,전남,장성군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,934129,1705232,126.7751298,35.3405154
2017,2017100211,15,주간,월,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,963882,1789805,127.0987278,36.10455734
2017,2017100214,18,주간,월,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,945094,1690023,126.8966964,35.20402228
2017,2017100219,0,야간,월,1,1,0,0,0,전북,남원시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,자전거,자전거,988792,1712494,127.3765589,35.40810626
2017,2017100220,6,야간,월,1,1,0,0,0,경기,용인시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,이륜차,이륜차,965611,1917458,127.1122028,37.25537506
2017,2017100301,0,야간,화,1,1,0,0,0,경기,가평군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,1002912,1967818,127.5330376,37.70993505
2017,2017100301,30,야간,화,1,1,0,0,0,경북,경산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1114046,1758419,128.7624189,35.81562357
2017,2017100307,47,주간,화,1,2,1,0,0,부산,사상구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,특수차,특수차,1135561,1686989,128.9885842,35.1690432
